week_end,pruid,prename,prfname,vaccine_group,product_name,numtotal_totaldoses_admin,numtotal_dose1_admin,numtotal_dose2_admin,numtotal_dose3_admin,numtotal_dose4_admin,numtotal_dose5+_admin,numtotal_dosenotreported_admin,delta_week_freq,numdelta_dose1,numdelta_dose2,numdelta_dose3,numdelta_dose4,numdelta_dose5+,numdelta_notreported
2022-10-09,59,British Columbia,Colombie-Britannique,Moderna Spikevax formulations,Moderna Spikevax (ages 6 months-5 years),25579,22917,2638,24,0,0,0,,,,,,,
2022-10-09,59,British Columbia,Colombie-Britannique,Moderna Spikevax formulations,Moderna Spikevax Bivalent Original/BA1,408584,2,16,11468,388735,8363,0,,,,,,,
2022-10-09,59,British Columbia,Colombie-Britannique,Other vaccines,AstraZeneca Vaxzevria/COVISHIELD,388576,278253,110109,212,2,0,0,,,,,,,
2022-10-09,59,British Columbia,Colombie-Britannique,Other vaccines,Janssen Jcovden,5816,5338,337,126,15,0,0,,,,,,,
2022-10-09,59,British Columbia,Colombie-Britannique,Other vaccines,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,
2022-10-09,59,British Columbia,Colombie-Britannique,Other vaccines,Novavax Nuvaxovid,5644,2128,2037,614,859,6,0,,,,,,,
2022-10-09,59,British Columbia,Colombie-Britannique,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),7417915,2996220,2822258,1332377,266813,247,0,,,,,,,
2022-10-09,59,British Columbia,Colombie-Britannique,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 5-11 years),411695,210566,162951,38168,10,0,0,,,,,,,
2022-10-09,59,British Columbia,Colombie-Britannique,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty Bivalent Original and BA4/BA5,0,0,0,0,0,0,0,,,,,,,
2022-10-09,59,British Columbia,Colombie-Britannique,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty pediatric 6 months-4 years,0,0,0,0,0,0,0,,,,,,,
2022-10-09,59,British Columbia,Colombie-Britannique,Total,Total,12541104,4428446,4264565,2855651,983688,8754,0,12,32209,14725,85093,517529,8633,0
2022-10-09,59,British Columbia,Colombie-Britannique,Unknown,Not reported,0,0,0,0,0,0,0,,,,,,,
2022-10-09,59,British Columbia,Colombie-Britannique,Unknown,Unknown,0,0,0,0,0,0,0,,,,,,,
2022-10-09,60,Yukon,Yukon,Moderna Spikevax formulations,Moderna Spikevax,89219,32698,32259,18175,6087,0,0,,,,,,,
2022-10-09,60,Yukon,Yukon,Moderna Spikevax formulations,Moderna Spikevax (ages 6 months-5 years),250,223,27,0,0,0,0,,,,,,,
2022-10-09,60,Yukon,Yukon,Moderna Spikevax formulations,Moderna Spikevax Bivalent Original/BA1,0,0,0,0,0,0,0,,,,,,,
2022-10-09,60,Yukon,Yukon,Other vaccines,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,0,,,,,,,
2022-10-09,60,Yukon,Yukon,Other vaccines,Janssen Jcovden,20,20,0,0,0,0,0,,,,,,,
2022-10-09,60,Yukon,Yukon,Other vaccines,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,
2022-10-09,60,Yukon,Yukon,Other vaccines,Novavax Nuvaxovid,0,0,0,0,0,0,0,,,,,,,
2022-10-09,60,Yukon,Yukon,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),8637,2671,2766,2804,396,0,0,,,,,,,
2022-10-09,60,Yukon,Yukon,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 5-11 years),4001,2193,1735,73,0,0,0,,,,,,,
2022-10-09,60,Yukon,Yukon,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty Bivalent Original and BA4/BA5,0,0,0,0,0,0,0,,,,,,,
2022-10-09,60,Yukon,Yukon,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty pediatric 6 months-4 years,0,0,0,0,0,0,0,,,,,,,
2022-10-09,60,Yukon,Yukon,Total,Total,102127,37805,36787,21052,6483,0,0,12,,,291,2370,0,0
2022-10-09,60,Yukon,Yukon,Unknown,Not reported,0,0,0,0,0,0,0,,,,,,,
2022-10-09,60,Yukon,Yukon,Unknown,Unknown,0,0,0,0,0,0,0,,,,,,,
2022-10-09,61,Northwest Territories,Territoires du Nord-Ouest,Moderna Spikevax formulations,Moderna Spikevax,89310,34172,33345,18404,3389,0,0,,,,,,,
2022-10-09,61,Northwest Territories,Territoires du Nord-Ouest,Moderna Spikevax formulations,Moderna Spikevax (ages 6 months-5 years),210,199,11,0,0,0,0,,,,,,,
2022-10-09,61,Northwest Territories,Territoires du Nord-Ouest,Moderna Spikevax formulations,Moderna Spikevax Bivalent Original/BA1,0,0,0,0,0,0,0,,,,,,,
2022-10-09,61,Northwest Territories,Territoires du Nord-Ouest,Other vaccines,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,0,,,,,,,
2022-10-09,61,Northwest Territories,Territoires du Nord-Ouest,Other vaccines,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,
2022-10-09,61,Northwest Territories,Territoires du Nord-Ouest,Other vaccines,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,
2022-10-09,61,Northwest Territories,Territoires du Nord-Ouest,Other vaccines,Novavax Nuvaxovid,0,0,0,0,0,0,0,,,,,,,
2022-10-09,61,Northwest Territories,Territoires du Nord-Ouest,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),10863,4060,4454,2271,78,0,0,,,,,,,
2022-10-09,61,Northwest Territories,Territoires du Nord-Ouest,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 5-11 years),4925,2865,2029,31,0,0,0,,,,,,,
2022-10-09,61,Northwest Territories,Territoires du Nord-Ouest,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty Bivalent Original and BA4/BA5,0,0,0,0,0,0,0,,,,,,,
2022-10-09,61,Northwest Territories,Territoires du Nord-Ouest,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty pediatric 6 months-4 years,0,0,0,0,0,0,0,,,,,,,
2022-10-09,61,Northwest Territories,Territoires du Nord-Ouest,Total,Total,105308,41296,39839,20706,3467,0,0,12,227,191,444,1677,0,0
2022-10-09,61,Northwest Territories,Territoires du Nord-Ouest,Unknown,Not reported,0,0,0,0,0,0,0,,,,,,,
2022-10-09,61,Northwest Territories,Territoires du Nord-Ouest,Unknown,Unknown,0,0,0,0,0,0,0,,,,,,,
2022-10-09,62,Nunavut,Nunavut,Moderna Spikevax formulations,Moderna Spikevax,64303,24160,23296,14651,2196,0,0,,,,,,,
2022-10-09,62,Nunavut,Nunavut,Moderna Spikevax formulations,Moderna Spikevax (ages 6 months-5 years),81,81,0,0,0,0,0,,,,,,,
2022-10-09,62,Nunavut,Nunavut,Moderna Spikevax formulations,Moderna Spikevax Bivalent Original/BA1,103,0,0,5,98,0,0,,,,,,,
2022-10-09,62,Nunavut,Nunavut,Other vaccines,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,0,,,,,,,
2022-10-09,62,Nunavut,Nunavut,Other vaccines,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,
2022-10-09,62,Nunavut,Nunavut,Other vaccines,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,
2022-10-09,62,Nunavut,Nunavut,Other vaccines,Novavax Nuvaxovid,0,0,0,0,0,0,0,,,,,,,
2022-10-09,62,Nunavut,Nunavut,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),10028,4224,4046,1728,30,0,0,,,,,,,
2022-10-09,62,Nunavut,Nunavut,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 5-11 years),7518,4337,3129,52,0,0,0,,,,,,,
2022-10-09,62,Nunavut,Nunavut,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty Bivalent Original and BA4/BA5,0,0,0,0,0,0,0,,,,,,,
2022-10-09,62,Nunavut,Nunavut,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty pediatric 6 months-4 years,0,0,0,0,0,0,0,,,,,,,
2022-10-09,62,Nunavut,Nunavut,Total,Total,82033,32802,30471,16436,2324,0,0,12,164,145,236,614,0,0
2022-10-09,62,Nunavut,Nunavut,Unknown,Not reported,0,0,0,0,0,0,0,,,,,,,
2022-10-09,62,Nunavut,Nunavut,Unknown,Unknown,0,0,0,0,0,0,0,,,,,,,
2022-11-06,1,Canada,Canada,Moderna Spikevax formulations,Moderna Spikevax,25067218,5982256,8558227,8351820,2083160,91755,0,,,,,,,
2022-11-06,1,Canada,Canada,Moderna Spikevax formulations,Moderna Spikevax (ages 6 months-5 years),187895,142068,45703,123,1,0,0,,,,,,,
2022-11-06,1,Canada,Canada,Moderna Spikevax formulations,Moderna Spikevax Bivalent Original/BA1,3014576,9329,3069,89618,1719836,1192724,0,,,,,,,
2022-11-06,1,Canada,Canada,Other vaccines,AstraZeneca Vaxzevria/COVISHIELD,2815029,2236339,576922,1739,27,2,0,,,,,,,
2022-11-06,1,Canada,Canada,Other vaccines,Janssen Jcovden,23414,22568,562,248,34,2,0,,,,,,,
2022-11-06,1,Canada,Canada,Other vaccines,Medicago Covifenz,863,408,455,0,0,0,0,,,,,,,
2022-11-06,1,Canada,Canada,Other vaccines,Novavax Nuvaxovid,27087,10937,10064,2001,3534,551,0,,,,,,,
2022-11-06,1,Canada,Canada,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),57314921,22155967,20479403,10801208,3704519,173824,0,,,,,,,
2022-11-06,1,Canada,Canada,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 5-11 years),3282913,1787618,1353805,141292,198,0,0,,,,,,,
2022-11-06,1,Canada,Canada,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty Bivalent Original and BA4/BA5,1318119,5493,1462,60529,674139,576496,0,,,,,,,
2022-11-06,1,Canada,Canada,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty pediatric 6 months-4 years,6820,5859,918,43,0,0,0,,,,,,,
2022-11-06,1,Canada,Canada,Total,Total,93124368,32394301,31048389,19455006,8191316,2035356,0,,,,,,,
2022-11-06,1,Canada,Canada,Unknown,Not reported,2,0,0,0,1,1,0,,,,,,,
2022-11-06,1,Canada,Canada,Unknown,Unknown,65511,35459,17799,6385,5867,1,0,,,,,,,
2022-11-06,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Moderna Spikevax formulations,Moderna Spikevax,544365,104126,193356,200265,46055,563,0,,,,,,,
2022-11-06,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Moderna Spikevax formulations,Moderna Spikevax (ages 6 months-5 years),2674,2148,526,0,0,0,0,,,,,,,
2022-11-06,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Moderna Spikevax formulations,Moderna Spikevax Bivalent Original/BA1,34457,363,168,1161,23381,9384,0,,,,,,,
2022-11-06,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other vaccines,AstraZeneca Vaxzevria/COVISHIELD,28725,27861,856,8,0,0,0,,,,,,,
2022-11-06,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other vaccines,Janssen Jcovden,242,216,12,14,0,0,0,,,,,,,
2022-11-06,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other vaccines,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,
2022-11-06,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other vaccines,Novavax Nuvaxovid,122,38,38,13,32,1,0,,,,,,,
2022-11-06,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),727122,331450,263437,103305,28531,399,0,,,,,,,
2022-11-06,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 5-11 years),54626,30100,23818,707,1,0,0,,,,,,,
2022-11-06,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty Bivalent Original and BA4/BA5,3542,48,27,162,2299,1006,0,,,,,,,
2022-11-06,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty pediatric 6 months-4 years,0,0,0,0,0,0,0,,,,,,,
2022-11-06,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Total,Total,1395894,496351,482240,305637,100312,11354,0,,,,,,,
2022-11-06,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unknown,Not reported,0,0,0,0,0,0,0,,,,,,,
2022-11-06,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unknown,Unknown,19,1,2,2,13,1,0,,,,,,,
2022-11-06,11,Prince Edward Island,Île-du-Prince-Édouard,Moderna Spikevax formulations,Moderna Spikevax,107772,29920,35913,34899,6988,52,0,,,,,,,
2022-11-06,11,Prince Edward Island,Île-du-Prince-Édouard,Moderna Spikevax formulations,Moderna Spikevax (ages 6 months-5 years),1050,719,331,0,0,0,0,,,,,,,
2022-11-06,11,Prince Edward Island,Île-du-Prince-Édouard,Moderna Spikevax formulations,Moderna Spikevax Bivalent Original/BA1,8526,71,11,414,5413,2617,0,,,,,,,
2022-11-06,11,Prince Edward Island,Île-du-Prince-Édouard,Other vaccines,AstraZeneca Vaxzevria/COVISHIELD,5960,5305,655,0,0,0,0,,,,,,,
2022-11-06,11,Prince Edward Island,Île-du-Prince-Édouard,Other vaccines,Janssen Jcovden,119,119,0,0,0,0,0,,,,,,,
2022-11-06,11,Prince Edward Island,Île-du-Prince-Édouard,Other vaccines,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,
2022-11-06,11,Prince Edward Island,Île-du-Prince-Édouard,Other vaccines,Novavax Nuvaxovid,0,0,0,0,0,0,0,,,,,,,
2022-11-06,11,Prince Edward Island,Île-du-Prince-Édouard,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),273393,102092,97962,49934,23001,404,0,,,,,,,
2022-11-06,11,Prince Edward Island,Île-du-Prince-Édouard,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 5-11 years),16329,8751,7090,488,0,0,0,,,,,,,
2022-11-06,11,Prince Edward Island,Île-du-Prince-Édouard,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty Bivalent Original and BA4/BA5,343,0,0,29,239,75,0,,,,,,,
2022-11-06,11,Prince Edward Island,Île-du-Prince-Édouard,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty pediatric 6 months-4 years,22,7,0,15,0,0,0,,,,,,,
2022-11-06,11,Prince Edward Island,Île-du-Prince-Édouard,Total,Total,413514,146984,141962,85779,35641,3148,0,,,,,,,
2022-11-06,11,Prince Edward Island,Île-du-Prince-Édouard,Unknown,Not reported,0,0,0,0,0,0,0,,,,,,,
2022-11-06,11,Prince Edward Island,Île-du-Prince-Édouard,Unknown,Unknown,0,0,0,0,0,0,0,,,,,,,
2022-11-06,12,Nova Scotia,Nouvelle-Écosse,Moderna Spikevax formulations,Moderna Spikevax,716503,163483,310261,215744,26995,20,0,,,,,,,
2022-11-06,12,Nova Scotia,Nouvelle-Écosse,Moderna Spikevax formulations,Moderna Spikevax (ages 6 months-5 years),4870,3946,909,14,1,0,0,,,,,,,
2022-11-06,12,Nova Scotia,Nouvelle-Écosse,Moderna Spikevax formulations,Moderna Spikevax Bivalent Original/BA1,90707,0,2,1953,61500,27252,0,,,,,,,
2022-11-06,12,Nova Scotia,Nouvelle-Écosse,Other vaccines,AstraZeneca Vaxzevria/COVISHIELD,62960,61115,1805,35,5,0,0,,,,,,,
2022-11-06,12,Nova Scotia,Nouvelle-Écosse,Other vaccines,Janssen Jcovden,729,708,19,1,1,0,0,,,,,,,
2022-11-06,12,Nova Scotia,Nouvelle-Écosse,Other vaccines,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,
2022-11-06,12,Nova Scotia,Nouvelle-Écosse,Other vaccines,Novavax Nuvaxovid,407,167,122,41,77,0,0,,,,,,,
2022-11-06,12,Nova Scotia,Nouvelle-Écosse,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),1563958,630450,515085,319737,97791,895,0,,,,,,,
2022-11-06,12,Nova Scotia,Nouvelle-Écosse,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 5-11 years),83604,48499,32314,2788,3,0,0,,,,,,,
2022-11-06,12,Nova Scotia,Nouvelle-Écosse,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty Bivalent Original and BA4/BA5,27498,0,0,1249,18154,8095,0,,,,,,,
2022-11-06,12,Nova Scotia,Nouvelle-Écosse,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty pediatric 6 months-4 years,0,0,0,0,0,0,0,,,,,,,
2022-11-06,12,Nova Scotia,Nouvelle-Écosse,Total,Total,2567494,909865,863327,547677,210362,36263,0,,,,,,,
2022-11-06,12,Nova Scotia,Nouvelle-Écosse,Unknown,Not reported,2,0,0,0,1,1,0,,,,,,,
2022-11-06,12,Nova Scotia,Nouvelle-Écosse,Unknown,Unknown,16256,1497,2810,6115,5834,0,0,,,,,,,
2022-11-06,13,New Brunswick,Nouveau-Brunswick,Moderna Spikevax formulations,Moderna Spikevax,542398,131359,209671,173295,27835,238,0,,,,,,,
2022-11-06,13,New Brunswick,Nouveau-Brunswick,Moderna Spikevax formulations,Moderna Spikevax (ages 6 months-5 years),2029,1520,509,0,0,0,0,,,,,,,
2022-11-06,13,New Brunswick,Nouveau-Brunswick,Moderna Spikevax formulations,Moderna Spikevax Bivalent Original/BA1,31016,0,0,1023,14841,15152,0,,,,,,,
2022-11-06,13,New Brunswick,Nouveau-Brunswick,Other vaccines,AstraZeneca Vaxzevria/COVISHIELD,50932,44350,6582,0,0,0,0,,,,,,,
2022-11-06,13,New Brunswick,Nouveau-Brunswick,Other vaccines,Janssen Jcovden,435,435,0,0,0,0,0,,,,,,,
2022-11-06,13,New Brunswick,Nouveau-Brunswick,Other vaccines,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,
2022-11-06,13,New Brunswick,Nouveau-Brunswick,Other vaccines,Novavax Nuvaxovid,247,105,70,6,66,0,0,,,,,,,
2022-11-06,13,New Brunswick,Nouveau-Brunswick,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),1261117,491357,422745,230040,115983,992,0,,,,,,,
2022-11-06,13,New Brunswick,Nouveau-Brunswick,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 5-11 years),60158,34557,24691,910,0,0,0,,,,,,,
2022-11-06,13,New Brunswick,Nouveau-Brunswick,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty Bivalent Original and BA4/BA5,10922,0,0,468,4773,5681,0,,,,,,,
2022-11-06,13,New Brunswick,Nouveau-Brunswick,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty pediatric 6 months-4 years,0,0,0,0,0,0,0,,,,,,,
2022-11-06,13,New Brunswick,Nouveau-Brunswick,Total,Total,1961263,704710,665111,405881,163498,22063,0,,,,,,,
2022-11-06,13,New Brunswick,Nouveau-Brunswick,Unknown,Not reported,0,0,0,0,0,0,0,,,,,,,
2022-11-06,13,New Brunswick,Nouveau-Brunswick,Unknown,Unknown,2009,1027,843,139,0,0,0,,,,,,,
2022-11-06,24,Quebec,Québec,Moderna Spikevax formulations,Moderna Spikevax,6322468,1400499,1645322,2440465,754430,81752,0,,,,,,,
2022-11-06,24,Quebec,Québec,Moderna Spikevax formulations,Moderna Spikevax (ages 6 months-5 years),29874,22891,6977,6,0,0,0,,,,,,,
2022-11-06,24,Quebec,Québec,Moderna Spikevax formulations,Moderna Spikevax Bivalent Original/BA1,736014,2121,623,18842,314048,400380,0,,,,,,,
2022-11-06,24,Quebec,Québec,Other vaccines,AstraZeneca Vaxzevria/COVISHIELD,697930,531810,165565,555,0,0,0,,,,,,,
2022-11-06,24,Quebec,Québec,Other vaccines,Janssen Jcovden,170,170,0,0,0,0,0,,,,,,,
2022-11-06,24,Quebec,Québec,Other vaccines,Medicago Covifenz,863,408,455,0,0,0,0,,,,,,,
2022-11-06,24,Quebec,Québec,Other vaccines,Novavax Nuvaxovid,4461,1954,1780,247,366,114,0,,,,,,,
2022-11-06,24,Quebec,Québec,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),13158520,4960291,4908996,2117957,1024180,147096,0,,,,,,,
2022-11-06,24,Quebec,Québec,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 5-11 years),785906,437313,333268,15269,56,0,0,,,,,,,
2022-11-06,24,Quebec,Québec,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty Bivalent Original and BA4/BA5,261762,856,182,11277,113417,136030,0,,,,,,,
2022-11-06,24,Quebec,Québec,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty pediatric 6 months-4 years,0,0,0,0,0,0,0,,,,,,,
2022-11-06,24,Quebec,Québec,Total,Total,21998687,7358633,7063422,4604743,2206517,765372,0,,,,,,,
2022-11-06,24,Quebec,Québec,Unknown,Not reported,0,0,0,0,0,0,0,,,,,,,
2022-11-06,24,Quebec,Québec,Unknown,Unknown,719,320,254,125,20,0,0,,,,,,,
2022-11-06,35,Ontario,Ontario,Moderna Spikevax formulations,Moderna Spikevax,9521363,2127663,3646308,3012563,729358,5471,0,,,,,,,
2022-11-06,35,Ontario,Ontario,Moderna Spikevax formulations,Moderna Spikevax (ages 6 months-5 years),70122,53151,16934,37,0,0,0,,,,,,,
2022-11-06,35,Ontario,Ontario,Moderna Spikevax formulations,Moderna Spikevax Bivalent Original/BA1,978566,5586,1765,26262,476090,468863,0,,,,,,,
2022-11-06,35,Ontario,Ontario,Other vaccines,AstraZeneca Vaxzevria/COVISHIELD,1087689,863827,223798,60,4,0,0,,,,,,,
2022-11-06,35,Ontario,Ontario,Other vaccines,Janssen Jcovden,3927,3748,100,72,7,0,0,,,,,,,
2022-11-06,35,Ontario,Ontario,Other vaccines,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,
2022-11-06,35,Ontario,Ontario,Other vaccines,Novavax Nuvaxovid,12126,4969,4605,748,1463,341,0,,,,,,,
2022-11-06,35,Ontario,Ontario,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),22299490,8710907,7581861,4513016,1485080,8626,0,,,,,,,
2022-11-06,35,Ontario,Ontario,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 5-11 years),1239823,678381,514112,47292,38,0,0,,,,,,,
2022-11-06,35,Ontario,Ontario,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty Bivalent Original and BA4/BA5,562567,3859,1019,21710,260194,275785,0,,,,,,,
2022-11-06,35,Ontario,Ontario,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty pediatric 6 months-4 years,6573,5633,912,28,0,0,0,,,,,,,
2022-11-06,35,Ontario,Ontario,Total,Total,35783397,12458727,11991558,7621792,2952234,759086,0,,,,,,,
2022-11-06,35,Ontario,Ontario,Unknown,Not reported,0,0,0,0,0,0,0,,,,,,,
2022-11-06,35,Ontario,Ontario,Unknown,Unknown,1151,1003,144,4,0,0,0,,,,,,,
2022-11-06,46,Manitoba,Manitoba,Moderna Spikevax formulations,Moderna Spikevax,829093,210612,365048,214607,38651,175,0,,,,,,,
2022-11-06,46,Manitoba,Manitoba,Moderna Spikevax formulations,Moderna Spikevax (ages 6 months-5 years),7615,6072,1532,11,0,0,0,,,,,,,
2022-11-06,46,Manitoba,Manitoba,Moderna Spikevax formulations,Moderna Spikevax Bivalent Original/BA1,96637,697,225,4157,60281,31277,0,,,,,,,
2022-11-06,46,Manitoba,Manitoba,Other vaccines,AstraZeneca Vaxzevria/COVISHIELD,86070,79822,6198,48,1,1,0,,,,,,,
2022-11-06,46,Manitoba,Manitoba,Other vaccines,Janssen Jcovden,1531,1498,32,1,0,0,0,,,,,,,
2022-11-06,46,Manitoba,Manitoba,Other vaccines,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,
2022-11-06,46,Manitoba,Manitoba,Other vaccines,Novavax Nuvaxovid,541,213,189,39,89,11,0,,,,,,,
2022-11-06,46,Manitoba,Manitoba,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),1994947,778191,673472,410097,132794,393,0,,,,,,,
2022-11-06,46,Manitoba,Manitoba,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 5-11 years),147115,81048,61260,4802,5,0,0,,,,,,,
2022-11-06,46,Manitoba,Manitoba,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty Bivalent Original and BA4/BA5,34437,252,77,2399,17732,13977,0,,,,,,,
2022-11-06,46,Manitoba,Manitoba,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty pediatric 6 months-4 years,0,0,0,0,0,0,0,,,,,,,
2022-11-06,46,Manitoba,Manitoba,Total,Total,3197986,1158405,1108033,636161,249553,45834,0,,,,,,,
2022-11-06,46,Manitoba,Manitoba,Unknown,Not reported,0,0,0,0,0,0,0,,,,,,,
2022-11-06,46,Manitoba,Manitoba,Unknown,Unknown,0,0,0,0,0,0,0,,,,,,,
2022-11-06,47,Saskatchewan,Saskatchewan,Moderna Spikevax formulations,Moderna Spikevax,528384,172721,211509,111145,32157,852,0,,,,,,,
2022-11-06,47,Saskatchewan,Saskatchewan,Moderna Spikevax formulations,Moderna Spikevax (ages 6 months-5 years),9259,6968,2291,0,0,0,0,,,,,,,
2022-11-06,47,Saskatchewan,Saskatchewan,Moderna Spikevax formulations,Moderna Spikevax Bivalent Original/BA1,79585,482,215,2483,26061,50344,0,,,,,,,
2022-11-06,47,Saskatchewan,Saskatchewan,Other vaccines,AstraZeneca Vaxzevria/COVISHIELD,91953,74767,17111,75,0,0,0,,,,,,,
2022-11-06,47,Saskatchewan,Saskatchewan,Other vaccines,Janssen Jcovden,1893,1893,0,0,0,0,0,,,,,,,
2022-11-06,47,Saskatchewan,Saskatchewan,Other vaccines,Medicago Covifenz,0,0,0,0,0,0,0,,,,,,,
2022-11-06,47,Saskatchewan,Saskatchewan,Other vaccines,Novavax Nuvaxovid,326,148,137,0,41,0,0,,,,,,,
2022-11-06,47,Saskatchewan,Saskatchewan,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),1839706,654695,634666,399195,143801,7349,0,,,,,,,
2022-11-06,47,Saskatchewan,Saskatchewan,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 5-11 years),118878,65031,48571,5276,0,0,0,,,,,,,
2022-11-06,47,Saskatchewan,Saskatchewan,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty Bivalent Original and BA4/BA5,42461,476,137,2290,17859,21699,0,,,,,,,
